Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
30128594,Ambah_(Vidhan_Sabha_constituency),8,10,25,0.08782,0.119922,0
5815788,Otto_Kruger,3,5,24,0.091415,0.102041,57434.925346
3500202,Civil_War_(comics),11,17,29,0.067653,0.076471,68056.78085
5999658,"Strasburg,_Germany",54,3,22,0.102257,0.114649,0
650914,Tina_Charles_(singer),22,1,26,0.083402,0.089713,0
17354656,Damson_Park,28,5,32,0.062469,0.073702,20.847866
51528532,Dennis_Man,48,1,29,0.072068,0.082834,0
1614604,"N??ez,_Buenos_Aires",41,2,27,0.082814,0.094774,61.95237
18159852,Floyd_Ayit?,28,7,28,0.080583,0.098156,7925.118874
1901976,Dreamstyle_Stadium,26,9,24,0.1073,0.130098,85825.765793
39950554,Lucas_Melano,33,2,26,0.091915,0.106799,0
13034896,Larrys_Mabiala,33,4,27,0.084638,0.09704,1.074061
77770,Sky_(company),43,8,22,0.113895,0.130845,483514.735138
1537662,Bruce_Rioch,28,3,34,0.055294,0.061517,5499
2446720,Stampede_Wrestling,46,11,28,0.066323,0.073938,8
7487544,Jose_Diaz-Balart,5,2,23,0.112647,0.140781,16.749223
3512750,List_of_constituencies_of_the_Lok_Sabha,8,29,26,0.083134,0.114279,7053.749519
2561338,Harmony_in_My_Head,22,24,31,0.062,0.069755,0
166474,Fermi_(disambiguation),50,2,24,0.085834,0.096072,0
3052004,Steve_Owens_(American_football),20,23,22,0.108061,0.134606,5504.754155
556378,Irene_Hervey,4,2,30,0.06129,0.065366,5499
3445890,Nancy_Wilson/Cannonball_Adderley,49,9,25,0.08275,0.091868,0
3182072,Mervyn_S._Bennion,3,2,21,0.113839,0.141521,34286.97758
1217566,Strasbourg_Cathedral,54,7,22,0.102274,0.115134,2.916667
13346488,Twenty_Million_Sweethearts,35,2,29,0.068048,0.072449,5499
28352026,Oliver_Norwood,28,8,29,0.072625,0.089398,28842.939
33793722,Amel_Majri,23,12,31,0.063047,0.073867,0.583333
57509476,2019_Odisha_Legislative_Assembly_election,8,20,25,0.086626,0.119529,234.863084
1109114,Planetary_geology,30,2,26,0.085962,0.09772,0
53096552,Isaac_Nauta,26,1,28,0.080385,0.090993,0
2640146,The_Shiralee_(1957_film),49,2,26,0.080126,0.087556,8088.56344
744522,Alex_Webster,15,14,29,0.061992,0.067865,0
235314,Polytechnique_Montr?al,30,4,23,0.108749,0.131786,31328.87418
3920128,Kausia,25,1,26,0.083308,0.093242,0
572188,Sports_Illustrated_Sportsperson_of_the_Year,21,2,26,0.071412,0.07614,5499
867306,Stonyhurst_College,4,1,27,0.074853,0.081767,0
643298,Elstree,43,2,22,0.109385,0.123511,50817.025009
25159612,Mohamed_Abdulrahman,41,3,28,0.081645,0.097997,628.267719
47092196,Shimron_Hetmyer,17,2,29,0.068096,0.077141,5499
9753416,Antonio_McKee,4,3,23,0.097818,0.112144,121055.582824
50447052,Vicente_Luque,0,2,28,0.078182,0.087919,0
3611138,River_City_Relay,20,2,25,0.098062,0.116368,0
11441280,James_Earl_Carter_Sr.,5,17,22,0.121754,0.162858,18.145749
57717982,All_Day_Long_(Garth_Brooks_song),18,20,26,0.080975,0.093513,260.6559
856102,Adam_Garcia,22,1,28,0.075892,0.082515,0
145646,Paul_Lukas,3,4,24,0.097381,0.114721,15102.666086
22711666,Sarah_Kaufman_(fighter),0,3,29,0.072522,0.080011,5499.5
761512,New_Madrid_Seismic_Zone,52,5,23,0.108612,0.136026,38547.702977
47376142,Carlos_Gonz?lez_Esp?nola,41,3,27,0.082195,0.095629,0
41308326,2014_elections_in_India,8,49,25,0.086711,0.123165,1119.225962
1035366,British_Rail_Class_423,35,2,25,0.083867,0.09143,0
7063324,Newton_Earp,16,2,24,0.089435,0.102071,0
17723958,Beauty_for_Sale,3,3,25,0.08377,0.091672,21987
54434074,Khalil_Rountree_Jr.,0,2,28,0.078183,0.087949,0
30551644,2011_Wisconsin_Badgers_football_team,26,8,25,0.106564,0.131549,39450.259578
53804334,Bhopal_Madhya_(Vidhan_Sabha_constituency),8,4,25,0.08781,0.119347,0
4691838,Terry_Smith_(football),28,2,33,0.059065,0.067569,328.261524
38840044,Family_of_Secrets,5,55,22,0.125835,0.173966,535.815261
38904164,Heather_Childers,21,4,24,0.096067,0.111594,11314.626494
651934,Anti-incumbency,8,2,26,0.079815,0.101399,0
6994608,Concordia_University_massacre,30,1,26,0.082015,0.090627,0
17435434,Venus_Raj,47,2,31,0.062951,0.068974,0
44275912,Michael_Alsbury,42,14,29,0.062484,0.071061,9.458242
676484,Monitor_(comics),11,7,34,0.050662,0.055122,21971.75
56317784,Olasunkanmi_Adeniyi,4,5,24,0.093176,0.109139,0
1241754,Luxembourg_in_the_Eurovision_Song_Contest,25,22,24,0.099927,0.120585,12.033874
49053650,Joe_Worrall_(footballer),28,1,32,0.060198,0.06705,0
3677818,Tempest_Storm,49,2,34,0.046509,0.049316,5499
58034294,2018_Armed_Forces_Bowl,26,12,25,0.10062,0.122128,8.925592
11592914,Venetia_Stevenson,49,6,32,0.051277,0.05585,49449
36109442,Leslie_Jones_(comedian),4,1,23,0.109507,0.136928,0
57447798,Sidhi_(Vidhan_Sabha_constituency),8,2,26,0.082907,0.107804,0
631716,Mister_Miracle,11,4,31,0.059678,0.065771,147771
21221640,Xzibit,32,3,27,0.077342,0.083545,10996
5276276,Salish_Sea,16,1,25,0.082148,0.091697,0
10471624,Margaret_Mountford,43,2,22,0.103172,0.1159,0
53688146,Anthony_Atamanuik,21,2,24,0.09048,0.101904,5499
658626,Frederick_W._Sturckow,42,12,29,0.062447,0.070519,1.7
7451718,Angelo_Mathews,17,2,32,0.056736,0.062341,65856
12247268,Adri?n_Aldrete,41,10,26,0.089321,0.107305,27449.632095
16365014,Bush?Davis?Walker_family_political_line,5,40,22,0.125419,0.170629,793.157706
42907450,Australia_in_the_Eurovision_Song_Contest,25,10,25,0.092425,0.107874,10998.693085
54727972,Harmeet_Dhillon,5,2,21,0.123073,0.156802,5499
3594724,Home_Depot_Coach_of_the_Year_Award,26,10,24,0.099609,0.121716,12330.563979
48749572,2016_Citrus_Bowl_(January),26,7,25,0.100033,0.121347,595.685658
17349356,2014_Indian_general_election,8,101,25,0.088062,0.130232,37274.878935
48577410,Shooting_of_Jamar_Clark,5,1,24,0.101654,0.121431,0
3207172,Malcolm_Smith_(artist),36,2,24,0.096159,0.112208,0
55415258,"B?i_Ti?n_D?ng_(footballer,_born_1997)",41,2,31,0.066658,0.075179,0
1666590,Natural_England,53,4,24,0.095929,0.11236,2.5
9595134,Lance_Moore,4,2,25,0.096949,0.114053,163.092807
50049170,2017_Sugar_Bowl,26,7,25,0.101092,0.123052,5749.50709
41599614,Pablo_Felipe_Teixeira,41,1,28,0.076281,0.085875,0
4136278,Sunday_NFL_Countdown,4,10,25,0.100292,0.120837,9845.221027
15602282,Birthday_effect,46,1,28,0.066315,0.073028,0
195070,Hamilton_Fish_III,3,2,23,0.094466,0.108944,5499
30983922,Malhara_(Vidhan_Sabha_constituency),8,14,25,0.087845,0.120695,41.174976
25847434,2010_San_Diego_Chargers_season,4,17,24,0.107706,0.133298,9667.479421
41940244,Peg_Dixon,11,1,30,0.063334,0.068671,0
26896828,Linval_Joseph,4,3,26,0.09489,0.116587,8800.350411
135942,"Denison,_Texas",5,5,22,0.118726,0.153246,6417.275638
943522,Magda_Lupescu,5,1,23,0.105617,0.126903,0
7229236,2005_Green_Bay_Packers_season,4,12,24,0.110121,0.136074,11992.08678
56795904,Deandre_Baker,26,3,24,0.093122,0.109561,3828.85282
1798838,Cassin_Young,3,1,23,0.095385,0.110333,0
10917424,Bhupesh_Baghel,8,26,25,0.087848,0.121498,2005.748163
824196,Red_Guardian,11,3,29,0.067573,0.074273,0
868762,Virginia_Bruce,3,2,26,0.081708,0.091471,27475
52558744,Taylor_Rapp,26,5,24,0.105249,0.12767,29391.651015
4073836,Cheteshwar_Pujara,17,5,29,0.068274,0.078617,191363
1466074,Nile_Kinnick,20,27,22,0.11066,0.138416,89581.742318
2635162,Government_cheese,5,1,22,0.12004,0.156807,0
22656960,Gordon_Anderson_(director),46,1,29,0.0623,0.067723,0
1643492,Cosmic_latte,56,1,25,0.080449,0.089864,0
318450,Leopold_Kronecker,56,1,24,0.087102,0.098208,0
9053426,1999_Indian_general_election,8,46,25,0.086681,0.122332,51.704934
35815542,Amy_Kremer,21,1,23,0.10483,0.124514,0
54142384,Miles_Robinson_(soccer),33,21,26,0.09866,0.119105,61789.562064
1949968,Sprint_football,20,4,22,0.124221,0.163899,111269.451228
11321282,Taina_Elg,49,3,23,0.103879,0.123946,173010.088302
20535226,Jerry_Hughes,4,4,25,0.099795,0.122494,6572.183617
4831824,Andre_Marriner,28,2,30,0.070817,0.085126,20825.943483
10286068,Jim_Boylen,34,8,26,0.084865,0.097461,135025.775225
993926,Lauren_Bush,5,45,22,0.126509,0.174109,14057.377386
20270160,Pacific_Warriors,4,1,25,0.096434,0.112292,0
239528,Independent_Labour_Party,43,2,24,0.08575,0.092989,5499
49212546,2016_Old_Iliamna_earthquake,52,10,22,0.11151,0.137744,135.943773
45342868,Darrel_Williams,4,3,24,0.1073,0.129637,0
2468316,Trevor_Ariza,34,4,26,0.081686,0.091651,16493
44318968,2018_Florida_gubernatorial_election,21,6,22,0.106804,0.125493,18313.172124
48388068,MLS_Cup_2016,33,17,25,0.095441,0.114768,17013.460029
1555356,Herb_Jeffries,49,1,35,0.044443,0.046725,0
1457722,FoxTrax,0,7,25,0.105344,0.127147,62552.093217
726604,Social_hygiene_movement,27,46,22,0.104874,0.127598,94.192118
8141894,Chris_Wilder,28,9,30,0.068998,0.085034,13590.374274
32789150,Jonny_Williams,28,3,29,0.073502,0.089261,17792.88523
4948,Banacek,46,1,27,0.070995,0.079062,0
10233208,Jennifer_Griffin,5,1,22,0.109588,0.131105,0
23932028,Ohio_State?Penn_State_football_rivalry,26,4,24,0.108261,0.135047,76168.646449
271812,National_unity_government,43,2,26,0.078691,0.090806,3585.232295
1992924,Russia_in_the_Eurovision_Song_Contest,25,37,24,0.099947,0.121906,2.717436
976658,Tim_Burgess_(musician),22,2,27,0.081716,0.089321,281319.35156
31383664,Rashid_Magomedov,0,1,28,0.078109,0.086597,0
600,Andorra,41,5,23,0.104234,0.120154,1178704.466357
8775910,Winston_Moss,4,1,26,0.09398,0.113155,0
616598,Josef_Masopust,28,10,29,0.071946,0.087582,80051.980027
58946936,2021_UEFA_European_Under-21_Championship,48,3,28,0.076777,0.091292,5499
2860962,Susan_Page,5,2,21,0.124564,0.161925,0
413430,Jan_Oort,42,1,32,0.052672,0.05726,0
3827574,Michael_A._Hoffman_II,21,2,22,0.105241,0.121141,0
30876210,Conversion_(gridiron_football),20,10,24,0.108678,0.135562,44074.372756
247290,Marcel_Petiot,16,1,27,0.070589,0.076864,0
1272120,Will_Clark,0,2,26,0.091007,0.102308,3.181818
31809854,Law_of_Hlothhere_and_Eadric,53,7,31,0.057645,0.063025,2.016667
5653960,1971?72_UEFA_Cup,28,2,29,0.071816,0.085396,10510.925835
4576118,Western_Conference_(NHL),0,8,27,0.085361,0.099622,2143.304042
1999844,Davey_Boy_Smith_Jr.,46,9,28,0.066322,0.073756,0
3091570,Brian_Dowling_(American_football),5,1,23,0.110595,0.136483,0
5370,Category_of_being,55,5,26,0.074513,0.082042,30218
236104,Imperial_Japanese_Navy,3,16,23,0.102564,0.12318,215565.716921
1747266,Follow_That_Dream,14,2,27,0.07829,0.086053,5499
1162310,Jim_Costa,21,21,21,0.116395,0.141465,414202.80849
49310124,A._J._McKee,4,2,24,0.089629,0.101027,48012.397663
1404044,Darren_Carter,28,1,32,0.062377,0.072423,0
360448,Bush_family,5,100,22,0.127788,0.18375,21465.48442
1558004,WJBK,0,8,24,0.112728,0.138678,75063.454448
29588460,Diego_Char?,33,10,26,0.092435,0.110362,15897.818652
1065730,Vaccine_trial,27,48,22,0.104884,0.127871,18762.509489
30284,Statistical_hypothesis_testing,56,101,22,0.105358,0.133639,650004.125416
8182,Dwight_D._Eisenhower,5,87,21,0.13413,0.193881,582880.59676
22956970,Callum_McManaman,28,1,29,0.073338,0.087808,0
17286344,Page_Miss_Glory_(1935_film),35,2,28,0.072421,0.07758,0
3268292,Roy_Barraclough,49,1,27,0.074764,0.079778,0
47520290,Shipmates_Forever,4,7,27,0.075078,0.083104,59499
57174216,Jarred_Kelenic,0,2,24,0.102009,0.119101,0
41668174,Allola_Indrakaran_Reddy,8,9,25,0.086592,0.11832,5778.077457
51959184,Zach_Cunningham,4,4,25,0.100969,0.121748,5371.051672
2524124,CBS_News_Sunday_Morning,5,5,23,0.112537,0.14128,6886.080249
3228398,Zemu_Glacier,8,1,27,0.076407,0.090915,0
1780840,Bullis_School,20,1,22,0.111033,0.138192,0
20614534,List_of_Army?Navy_Game_broadcasters,20,1,23,0.103255,0.124697,0
24090330,Tom_Reed_(politician),21,11,21,0.115772,0.139841,8224.300681
17353104,Miss_Universe_Albania,47,8,30,0.067179,0.075539,2212.046206
58834328,Braden_Mann,26,3,23,0.098795,0.119038,8253.612069
475882,Samuel_K._Skinner,5,21,22,0.121946,0.16722,3002.412778
13183548,Simon_Kirby,43,3,22,0.104954,0.119777,4856.717753
1486994,Leon_Hart,20,23,22,0.108061,0.134606,19.422777
52026052,"List_of_mayors_of_Little_Rock,_Arkansas",5,2,23,0.107983,0.129849,5499
40842500,Dudu_(Rajasthan_Assembly_constituency),8,6,25,0.086579,0.117844,0.865095
5306856,Tom_Watt_(actor),43,2,26,0.079766,0.085166,0
16326880,Bakari_Sellers,21,4,23,0.113475,0.142184,72.110662
1969248,Nexstar_Media_Group,6,3,22,0.113201,0.13743,2749.5
58083412,Ysabel_Bisnath,47,9,32,0.059275,0.065544,10.813505
50089214,Asmi_Shrestha,47,1,32,0.059246,0.064247,0
816864,Rod_Liddle,43,1,22,0.104634,0.118954,0
677936,Cramton_Bowl,26,3,25,0.099742,0.118077,31.543672
1545652,Edward_M._Burke,5,1,21,0.123067,0.156681,0
25160814,Iv?n_Marcone,41,4,27,0.085534,0.101031,252.655321
3575334,VMGR-152,20,5,23,0.111073,0.13777,37079.383507
32923222,Christian_Atsu,28,4,28,0.078919,0.091081,54834.825084
177756,Ann_Harding,35,3,31,0.053657,0.056662,10997
22324534,List_of_Miami_Dolphins_broadcasters,4,4,23,0.10663,0.128726,7195.865783
5416722,Guy_Branum,16,1,27,0.070589,0.076864,0
1457212,Lord_Speaker,43,18,22,0.105914,0.129847,114021.847721
13719052,Ted_Deutch,21,18,21,0.118627,0.145,44826.64486
19827626,Kevin_Maguire_(journalist),43,2,21,0.116708,0.137257,8239.879097
28257190,Christina_Bennett_Lind,5,1,23,0.107579,0.132805,0
23993210,Adam_Matthews,28,3,29,0.073549,0.089668,14175.169007
1855342,Historical_rankings_of_presidents_of_the_United_States,5,29,21,0.132107,0.183412,1198.267617
22586948,Persona_(series),36,7,25,0.081959,0.091842,17657.629095
142792,Lewis_Stone,4,2,28,0.069843,0.076004,21984
56233872,Living_vice_presidents_of_the_United_States,5,20,22,0.123059,0.169655,233.641427
183832,Jeanne_Crain,35,3,25,0.08513,0.095021,10996
23472782,Tom_Emmer,21,17,21,0.110903,0.131,73751.747039
43930316,Reeza_Hendricks,17,1,36,0.046242,0.048921,0
3680736,Born_to_Dance,3,3,27,0.075545,0.08324,21987
51567220,Mouctar_Diakhaby,48,6,29,0.072607,0.086513,25915.36005
30871308,Greco-Bactrian_Kingdom,21,6,24,0.088724,0.100836,25416.124161
21142246,Ani*Kuri15,36,1,26,0.075749,0.082597,0
50617866,2017_Gujarat_Legislative_Assembly_election,8,51,25,0.086682,0.122614,319.564003
12135384,Sal_Zizzo,33,3,26,0.096713,0.112942,0
7445618,Mario_G?mez,41,1,29,0.075795,0.087363,0
1180892,Dorothy_Bush_Koch,5,73,22,0.125864,0.175472,3879.774121
20063612,Evisceration_Plague,15,14,29,0.061992,0.067865,0
3716250,Chris_Mortensen,4,2,26,0.091153,0.105266,0
52016268,History_of_Strasbourg,54,9,22,0.104648,0.118289,1485.47722
55830512,2017_Celebration_Bowl,26,3,24,0.098598,0.113283,0.333333
2866236,Sandy_Hume,5,2,23,0.112594,0.140889,0
412678,Rick_Larsen,21,10,21,0.115294,0.139105,5219.735685
816426,Claus_Spreckels,39,2,24,0.095699,0.110952,0
2370304,Sriperumbudur,8,1,26,0.081645,0.104865,0
58696466,Kopa_Trophy,28,1,30,0.067231,0.078877,0
6338954,Hildegarde_Withers,35,3,27,0.068271,0.073725,10996
58552816,Nahuel_Gallardo,41,15,27,0.084278,0.101539,24.863164
143834,The_Boys_from_Brazil_(film),35,2,25,0.088487,0.099061,0
43731120,Daniel_Sorensen,4,8,24,0.111199,0.13807,7776.16095
2413176,Susie_Blake,49,5,25,0.087895,0.096416,49428.5
41649404,Udaipurwati_(Rajasthan_Assembly_constituency),8,5,26,0.085277,0.11449,0.865095
450898,"Leigh,_Greater_Manchester",22,1,32,0.058388,0.063509,0
163220,Golden_Globe_Award_for_Best_Television_Series_?_Drama,44,6,26,0.083131,0.093261,0
38797348,Maximiliano_Urruti,33,4,26,0.092245,0.108492,17.865985
42605702,Digby_Tatham-Warter,25,3,26,0.083317,0.093545,16491
44049936,Michel_I_Government,54,7,22,0.105189,0.117776,0
56873772,Alya_Nurshabrina,47,9,32,0.059273,0.065554,44.56382
1149330,Edna_May_Oliver,35,3,26,0.073256,0.079836,87744
2711998,Jerry_Paris,49,5,31,0.054039,0.05926,104237
10968184,William_Gay_(cornerback),4,10,24,0.104058,0.129581,11542.983883
1056430,Jonathan_Bush,5,62,22,0.125757,0.17398,741.610422
18836222,Wilson_Ramos,0,5,26,0.089676,0.102556,13819.848931
14347820,Octavio_Meyran,0,2,25,0.088827,0.099361,0
16166136,David_Schweikert,21,11,22,0.120355,0.155092,36823.588758
44018180,Man_Against_Machine,18,31,26,0.08099,0.094543,5700.95575
2027854,Dave_Silk,21,2,25,0.0769,0.082868,10996
4826328,List_of_oldest_living_Major_League_Baseball_players,0,4,23,0.116686,0.147611,10996
25968382,Heroic_Age_(comics),11,8,29,0.067613,0.075153,1.005013
2292748,They_Do_It_with_Mirrors,49,2,29,0.062557,0.065977,10996
46799090,Jake_Layman,34,2,30,0.063442,0.068684,10996
18662226,Boxing_at_the_2008_Summer_Olympics_?_Heavyweight,0,2,28,0.071185,0.077673,0
25977670,Bryan_Oviedo,28,4,29,0.075999,0.09205,16493
44380776,2015_Kansas_City_Chiefs_season,4,25,24,0.113276,0.147179,106602.528424
394816,George_Preston_Marshall,4,4,24,0.10821,0.132505,0
2378500,Bird_(1988_film),46,4,28,0.066503,0.074454,5499
46946424,James_Pazos,0,3,24,0.102067,0.119617,0
19320,Mebyon_Kernow,43,8,23,0.103261,0.123707,15256.670446
12211762,A._Q._Shipley,26,2,25,0.089261,0.103723,0
2142996,Fiona_Phillips,43,1,21,0.115027,0.133709,0
11598774,Marty_Allen,46,2,27,0.070997,0.079183,2702.833333
24197892,Hybrid_Broadcast_Broadband_TV,43,1,24,0.092778,0.100913,0
47768816,Stephanie_A._Gallagher,5,1,21,0.123067,0.156681,0
27284572,Nadhim_Zahawi,5,2,21,0.123824,0.159938,3020.492942
2144408,Backyard_Brawl,26,3,26,0.091054,0.106227,1460.743021
9880750,United_States_Naval_Forces_Central_Command,5,3,23,0.1068,0.130345,0.333333
56822470,Tanner_Rainey,0,1,27,0.082273,0.091261,0
37722272,Peter_Handscomb,17,3,31,0.060099,0.066642,2
51697410,Fyodor_Chalov,48,7,28,0.077316,0.091057,38451
41383194,Lucas_Olaza,41,1,27,0.083011,0.09582,0
2236910,Khaw_Boon_Wan,21,1,24,0.082179,0.091864,0
57354058,Stewart_Donald,28,3,29,0.073369,0.08825,5921.740205
17579138,Alternative_versions_of_the_Green_Goblin,11,4,31,0.059577,0.064252,643.328127
12393992,K._Keshava_Rao,8,2,25,0.086543,0.116896,0
50539090,Gongidi_Suntiha_Mahender_Reddy,8,2,25,0.086543,0.116896,0
4994998,Free_(ISP),12,2,28,0.071269,0.084209,5499
2577026,Bradamante,43,4,24,0.086103,0.095084,8247.5
37892328,Yellareddy_(Assembly_constituency),19,18,25,0.086629,0.119678,1081.292174
205540,List_of_meteor_showers,42,7,32,0.052675,0.057793,5125.7
7119804,Blonde_Crazy,49,2,29,0.0666,0.070958,5499
41569462,Marcus_Smith_II,4,1,26,0.081542,0.091236,0
5811528,Corinaldo,3,3,25,0.085129,0.095704,5497
7906,Destry_Rides_Again,4,1,31,0.057751,0.061028,0
2438356,"New_Town,_Edinburgh",24,22,22,0.104996,0.125447,77869.04363
36702500,Ivan_Cavaleiro,28,7,28,0.081707,0.102284,181762.752897
20129520,Valentin_Prokopov,7,3,23,0.109416,0.132601,0
8016306,Jordan_Raskopoulos,25,1,26,0.084606,0.095054,0
10705194,Gerald_Harris_(fighter),0,3,28,0.078187,0.088116,16493
53899152,Daeshon_Hall,26,3,25,0.093783,0.109935,0
55695438,Anne_Finucane,5,2,23,0.109713,0.13623,28.898155
993430,Bob_Martinez,5,21,22,0.122889,0.169249,14421.186536
46852028,Dave_Johns,22,2,28,0.075976,0.083597,218400
5763792,Epic_in_Miami,4,5,24,0.100556,0.121278,5184.982987
56359838,Lewis_Ferguson,28,4,29,0.071946,0.087074,0
1132196,Chiba_Lotte_Marines,0,1,27,0.076643,0.082495,0
20124254,Packers_Radio_Network,4,11,24,0.110214,0.136521,35441.87549
2638000,Shane_Matthews,20,5,23,0.10374,0.126887,279.59152
31951080,Baroka_F.C.,28,3,31,0.063976,0.072348,2749
35413066,Andreas_Cornelius,28,4,31,0.063563,0.074288,16493
12396808,PlayStation_Theater,20,1,24,0.090614,0.10314,0
36746576,Men_in_Exile,4,2,29,0.065289,0.070233,16491
57406758,Dogs_of_Berlin_(TV_series),50,9,28,0.064144,0.070324,131490.25
43589266,Xande_Silva,48,1,29,0.071668,0.08224,0
149330,Bharatiya_Janata_Party,8,262,25,0.089177,0.146588,167618.165042
5158298,Metalist_Oblast_Sports_Complex,48,2,29,0.072658,0.086152,0
489962,11_Downing_Street,43,1,24,0.094064,0.107022,0
841464,Basin_Reserve,17,3,27,0.078905,0.09616,213017
17002786,List_of_earthquakes_in_the_United_States,52,12,22,0.115248,0.1442,512.924887
56312680,2018_Temple_Owls_football_team,26,8,24,0.098763,0.119808,20072.551707
5860780,Ralph_Norman,21,11,22,0.108,0.127749,11647.788831
45198244,Three_UK,21,4,24,0.082191,0.092304,0.666667
822342,British_South_Africa_Company,16,5,25,0.082119,0.09215,0
34322704,Bo_Levi_Mitchell,0,1,30,0.068557,0.074538,0
49163138,Joe_Harasymiak,26,2,24,0.101006,0.115359,5683.541999
971296,John_Prescott_Ellis,5,35,22,0.125425,0.170356,153.959233
40309652,Vodafone_Park,48,2,31,0.065812,0.075916,58.215079
6171950,Graham_Carr,28,1,35,0.052394,0.057131,0
50726288,Berasia_(Vidhan_Sabha_constituency),8,5,25,0.087813,0.119468,0.21978
2300000,A_Caribbean_Mystery,49,2,28,0.066727,0.070854,16491
57413402,Foreign_policy_of_the_George_H._W._Bush_administration,5,62,22,0.127109,0.179197,2073.725
59377502,2019_AFC_Asian_Cup_squads,41,3,28,0.078677,0.09329,721.010536
57959202,2019_Maharashtra_Legislative_Assembly_election,8,18,25,0.086618,0.119241,4.399275
115408,"Pikeville,_Kentucky",49,1,33,0.048756,0.051675,0
14071498,Attack_on_Derryard_checkpoint,43,1,22,0.108471,0.122157,0
2868934,UEFA_Euro_2008_qualifying,28,14,29,0.072271,0.091436,56600.284801
54256282,Gillian_Keegan,43,2,23,0.09775,0.110148,0
34254478,2012_Green_Bay_Packers_season,4,22,25,0.104184,0.133853,32918.405024
39298436,Jack_Marriott_(footballer),28,2,30,0.070572,0.083135,67.693957
37326570,"West_Oaks,_Houston",5,5,22,0.120556,0.161565,864.582165
1022500,David_Davis_Walker,5,35,22,0.125405,0.170174,29.019215
11589718,Bottoms_Up_(1960_film),35,1,26,0.084827,0.091927,0
39500470,Elections_in_Chhattisgarh,8,49,25,0.087916,0.124295,3723.61206
18903874,The_Heart_Is_a_Lonely_Hunter_(film),46,2,28,0.066442,0.073755,109.219398
58931856,Oliver_Skipp,48,1,29,0.071668,0.08224,0
2531700,Anita_Thigpen_Perry,5,3,22,0.123607,0.161444,0
35624910,Lisandro_Magall?n,41,5,27,0.086067,0.10167,5709.624156
26943236,Jason_Steele_(footballer),28,1,29,0.073338,0.087808,0
252272,Hume_Highway,17,1,29,0.071627,0.079734,0
