,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
477,Bengali,1,13.913044,175,95,13,8.631614,6.428004,477,4,14,0.0
898,Douglas_MacArthur,0,12.608696,235,44,170,-13.697391,11.552362,898,3,2,3141.0
1328,Genre_musical,14,46.52174,0,164,49,6.634841,-24.199846,1328,29,2,62108.40346554071
2335,Prix_Nobel_de_physiologie_ou_médecine,2,12.608696,193,77,88,5.003397,18.73119,2335,3,4,1049.0
2346,Prix_Nobel_de_chimie,2,12.608696,193,77,88,-4.1967006,6.331164,2346,3,4,3141.0
2898,Musique_soul,14,41.304348,0,164,49,15.193444,-14.1920395,2898,25,2,6517.3380952380985
3369,Zoologie,2,10.0,193,77,88,22.274893,-4.204081,3369,1,4,0.0
3370,The_Legend_of_Zelda,3,12.608696,152,129,0,21.130032,2.883801,3370,3,9,0.0
3998,Éphéméride,0,12.608696,235,44,170,-1.2382606,-1.1215035,3998,3,9,0.0
5069,Charles_Maurras,4,12.608696,60,163,0,-12.361594,-15.474189,5069,3,6,5231.0
5919,Daniel_Gélin,5,16.52174,54,124,233,21.514854,13.518471,5919,6,1,4772.217477420031
6431,Territoires_du_Nord-Ouest,4,10.0,60,163,0,20.387178,3.4520986,6431,1,4,0.0
6603,Raoul_Salan,4,21.73913,60,163,0,6.0027876,20.395351,6603,10,6,77420.69503626286
7018,Kilomètre_carré,2,11.304348,193,77,88,-20.78906,-6.837829,7018,2,4,0.0
7739,Minsk,2,17.826088,193,77,88,-24.496708,18.870516,7739,7,4,46203.09934552312
7880,Liste_des_communes_des_Pyrénées-Atlantiques,19,11.304348,185,97,239,7.9490714,23.519403,7880,2,5,1049.0
9366,Julien_Dray,4,15.217392,60,163,0,-17.430532,-0.24135499,9366,5,6,46831.1666666664
9405,Asie_centrale,1,12.608696,175,95,13,-7.254536,-21.919945,9405,3,14,4177.499195153041
9448,Saint-Siège,1,12.608696,175,95,13,12.576078,-12.503745,9448,3,14,2097.0
9462,États_fédérés_de_Micronésie,1,17.826088,175,95,13,-20.039248,5.266994,9462,7,14,9387.0
9510,Henri_Emmanuelli,4,17.826088,60,163,0,2.2987587,17.156845,9510,7,6,65069.00000000001
9995,Jean_Lassalle,19,15.217392,185,97,239,-24.137556,-1.2429235,9995,5,5,10876.166666666546
11114,Roland_Giraud,13,12.608696,0,134,74,-24.188107,24.902046,11114,3,17,47.699999999999996
12059,Étienne_Chatiliez,11,11.304348,0,168,183,-14.816096,-23.299812,12059,2,1,2405.033333333314
12128,Robert_Zemeckis,5,13.913044,54,124,233,-8.495558,0.0683077,12128,4,1,4188.0
12621,Sacramento,14,11.304348,0,164,49,-19.868937,18.00784,12621,2,2,2096.0000000000005
13884,Hervé_Guibert,2,10.0,193,77,88,19.48754,7.4988623,13884,1,4,0.0
14364,Ankara,2,21.73913,193,77,88,-0.5953589,15.700452,14364,10,4,31553.72385966074
14749,Lundi,0,12.608696,235,44,170,-7.262132,-10.944405,14749,3,10,0.0
14751,Mardi,0,12.608696,235,44,170,14.500133,-22.32806,14751,3,10,0.0
14752,Mercredi,0,13.913044,235,44,170,-4.6883726,-12.786719,14752,4,10,3141.0
14755,Samedi,0,12.608696,235,44,170,8.374088,-18.258347,14755,3,10,0.0
16915,Alain_Delon,5,23.043478,54,124,233,5.468172,-7.515445,16915,11,1,91539.36232171551
17107,Dominique_Schnapper,4,10.0,60,163,0,-6.0788198,-18.257286,17107,1,6,0.0
18564,Liste_des_présidents_du_Pérou,4,10.0,60,163,0,18.925291,8.629934,18564,1,6,0.0
19071,Danois,0,15.217392,235,44,170,13.404183,14.208674,19071,5,10,20703.73809523809
19385,Dominique_Nicolas,20,20.434784,0,134,135,9.435193,-17.819736,19385,9,12,1049.0
19517,Raj_britannique,1,15.217392,175,95,13,9.070458,0.6046037,19517,5,14,20857.202541790273
20536,Fête_nationale,2,11.304348,193,77,88,-16.261553,22.821177,20536,2,9,2701.811525087903
30252,Édith_Scob,3,10.0,152,129,0,18.32463,2.7900183,30252,1,9,0.0
35531,Dioclétien,18,15.217392,41,139,0,8.287491,8.453919,35531,5,18,3143.5172413793107
35953,Figeac,19,11.304348,185,97,239,-10.393017,8.773381,35953,2,5,1049.0
37436,Louis_Riel,4,12.608696,60,163,0,21.839237,-8.772569,37436,3,4,1635.85792162892
38966,Karlsruhe,16,10.0,153,96,160,-14.927194,-12.141812,38966,1,0,0.0
39401,Province_romaine,18,10.0,41,139,0,-12.037429,-14.410813,39401,1,18,0.0
40195,Rébellion_des_Patriotes,7,10.0,0,157,116,-22.168875,3.396978,40195,1,6,0.0
40545,Pierre_Messmer,4,12.608696,60,163,0,19.74275,16.509583,40545,3,6,9387.0
41470,William_McKinley,0,12.608696,235,44,170,4.51035,18.518957,41470,3,2,2097.0
41714,Député,4,15.217392,60,163,0,12.44232,18.46446,41714,5,4,11438.950394339172
42703,Maria_Schneider_(actrice),5,19.130436,54,124,233,1.4389182,5.603022,42703,8,1,33943.88621092968
42827,Les_Parapluies_de_Cherbourg,0,11.304348,235,44,170,-7.4369473,-8.88709,42827,2,2,1938.8452380952378
43570,Dominique_Sanda,5,16.52174,54,124,233,12.665473,-3.9507728,43570,6,1,47847.37918523633
43577,Warner_Music_Group,14,43.913044,0,164,49,8.201918,9.240944,43577,27,2,25668.190816035174
43897,Danièle_Delorme,5,12.608696,54,124,233,-15.874068,-15.401296,43897,3,1,0.0
44206,Musiques_du_monde,14,37.391304,0,164,49,-19.845036,-8.748581,44206,22,2,0.3
44308,Maurice_Ronet,5,11.304348,54,124,233,12.641994,-9.908395,44308,2,1,1049.0
44529,Marina_Vlady,5,12.608696,54,124,233,11.612878,16.284613,44529,3,1,49122.565372440935
44558,Michel_Creton,11,10.0,0,168,183,-18.848045,8.36112,44558,1,1,0.0
45084,Théodose_II,18,11.304348,41,139,0,-0.6426852,-18.598597,45084,2,18,0.0
45217,Social-démocratie,4,24.347828,60,163,0,-19.85988,0.91849315,45217,12,6,68835.54957398596
45409,Flashdance,0,10.0,235,44,170,-19.118536,0.6097155,45409,1,2,0.0
45813,Marc_Bloch,0,10.0,235,44,170,-1.762334,-3.40699,45813,1,10,0.0
46450,Bulle_Ogier,13,11.304348,0,134,74,-20.117544,-0.88842046,46450,2,17,2096.0
46791,Arme_chimique,17,19.130436,235,94,0,9.205779,-10.09783,46791,8,7,0.0
47712,Le_Crabe-tambour_(film),13,10.0,0,134,74,-17.2397,20.351793,47712,1,17,0.0
47919,Ticky_Holgado,13,12.608696,0,134,74,1.1721045,-15.990548,47919,3,17,2200.533333333334
48067,La_Cinq,0,10.0,235,44,170,4.651006,-12.398543,48067,1,9,0.0
49232,Magali,0,10.0,235,44,170,-0.1394722,-14.372387,49232,1,10,0.0
49924,Guy_Mollet,19,10.0,185,97,239,-7.944816,6.605549,49924,1,5,0.0
53693,Courrier_international,2,16.52174,193,77,88,11.1451845,-18.791,53693,6,4,148651.06571250522
54670,Mission_impossible_(série_télévisée),0,12.608696,235,44,170,7.142344,22.610197,54670,3,9,17546.561716826338
56358,Roland_Emmerich,3,16.52174,152,129,0,8.301564,12.545812,56358,6,9,25363.723784812184
57308,Jean-Baptiste_Philibert_Willaumez,4,10.0,60,163,0,16.837582,-5.240459,57308,1,4,0.0
57443,Paul_Reynaud,4,11.304348,60,163,0,11.494161,-10.960083,57443,2,6,1049.0
58648,Les_Oiseaux_(film),5,12.608696,54,124,233,-6.6556206,20.841082,58648,3,1,9369.0
58672,Fenêtre_sur_cour,5,12.608696,54,124,233,19.585619,-14.136694,58672,3,1,4249.649472335292
59426,Bruno_Gollnisch,19,11.304348,185,97,239,-13.500356,-19.496883,59426,2,5,1049.0
64446,Grande-Synthe,13,10.0,0,134,74,-18.01857,0.7549579,64446,1,17,0.0
64954,Le_Dernier_Empereur,5,25.652174,54,124,233,0.047532927,17.975155,64954,13,1,17740.411261962225
65216,Bernardo_Bertolucci,5,30.869566,54,124,233,-12.97198,12.34846,65216,17,1,47965.77860625596
66044,Robert_Charlebois,20,11.304348,0,134,135,14.06456,-12.3711605,66044,2,12,1049.0
66104,Siam,2,13.913044,193,77,88,16.781048,11.757937,66104,4,4,125635.96518774766
66351,Alep,17,88.260864,235,94,0,-20.836874,7.5049505,66351,61,7,50851.866626111114
66698,Pauline_Bonaparte,4,11.304348,60,163,0,13.994032,13.222915,66698,2,4,1049.0
66970,Assemblée_générale_des_Nations_unies,2,15.217392,193,77,88,-0.3577933,-11.223686,66970,5,4,5812.641270635257
66977,Hydro-Québec,7,12.608696,0,157,116,15.6120615,-10.497224,66977,3,6,10343.087030380084
67609,Violette_Nozière,5,11.304348,54,124,233,-18.364294,9.603287,67609,2,1,1049.0
67786,Union_nationale_des_étudiants_de_France,4,12.608696,60,163,0,3.2206197,-18.919779,67786,3,6,3143.0
68944,Jourdain,7,13.913044,0,157,116,21.49776,-24.523806,68944,4,6,7628.056296375422
70289,Peter_Bogdanovich,5,12.608696,54,124,233,15.637207,15.06813,70289,3,1,8343.0
70864,La_Baule-Escoublac,7,13.913044,0,157,116,-23.306707,-1.9492589,70864,4,6,6424.644840632629
71150,Union_nationale_lycéenne,4,10.0,60,163,0,-16.309753,0.776417,71150,1,6,0.0
71299,Palmyre,17,32.173912,235,94,0,5.8749013,0.25528026,71299,18,7,3472.513788144783
71849,Sébastopol,9,17.826088,255,42,47,-13.545669,-2.5710566,71849,7,4,48021.334211583075
72663,Major_(industrie_musicale),14,37.391304,0,164,49,7.8413687,-20.896751,72663,22,2,0.3
75008,Jawaharlal_Nehru,2,13.913044,193,77,88,8.442944,17.18171,75008,4,4,15264.66182940567
76474,Gelsenkirchen,16,11.304348,153,96,160,-8.577869,7.1528406,76474,2,0,0.0
76906,Jonathan_Franzen,5,11.304348,54,124,233,-13.612974,-9.9988,76906,2,1,1049.0
77322,Dubrovnik,2,10.0,193,77,88,-15.733585,8.423709,77322,1,4,0.0
77978,Pauline_Lafont,13,10.0,0,134,74,7.4832463,14.140652,77978,1,17,0.0
78037,Puyi,5,11.304348,54,124,233,17.029758,5.5774198,78037,2,1,0.0
80682,Virgin_Megastore,14,38.695656,0,164,49,-0.74192095,23.642248,80682,23,2,3141.300000000001
80894,Sèvres,7,11.304348,0,157,116,-21.831968,-0.82455605,80894,2,6,515.7986684992574
81062,Plateau_du_Golan,7,16.52174,0,157,116,-12.413859,-16.560095,81062,6,7,9056.934795653891
81603,Dag_Hammarskjöld,2,15.217392,193,77,88,-3.5740185,14.985531,81603,5,4,11916.642860125212
82126,Photographe,2,17.826088,193,77,88,-2.754639,2.3969111,82126,7,4,6652.94831957989
87877,Maurice_Biraud,5,13.913044,54,124,233,-4.234861,11.569694,87877,4,1,3144.0
90580,Pascale_Petit_(actrice),5,11.304348,54,124,233,12.705345,-20.769894,90580,2,1,1049.0
91262,Charte_européenne_des_langues_régionales_ou_minoritaires,0,12.608696,235,44,170,-0.0022891886,-19.924679,91262,3,10,5189.0
91811,Natacha_Régnier,5,13.913044,54,124,233,-24.437603,5.889219,91811,4,1,2097.0
91855,Dominion,4,11.304348,60,163,0,14.132285,4.053684,91855,2,4,482.5842380572645
92150,Marlon_Brando,5,17.826088,54,124,233,-12.105524,-8.052545,92150,7,1,113533.2263592632
92425,Jean-Jacques_Servan-Schreiber,4,12.608696,60,163,0,-24.491367,1.4134955,92425,3,6,2096.0
93713,Dimitri_Bodianski,20,19.130436,0,134,135,-11.607858,-19.050383,93713,8,12,0.0
95067,Maurice_Bourgès-Maunoury,4,13.913044,60,163,0,-5.812104,-9.310325,95067,4,6,16758.70843228948
95258,Hubert_Védrine,4,11.304348,60,163,0,-13.738357,10.871853,95258,2,6,2096.0
95676,Nina_Hagen,0,11.304348,235,44,170,13.71223,-1.3352222,95676,2,2,4.833333333333333
97682,Peter_Sellers,0,11.304348,235,44,170,3.2002857,13.525698,97682,2,9,1049.0
98044,Collonges-la-Rouge,5,10.0,54,124,233,1.1924419,1.1275047,98044,1,1,0.0
98517,Martin_Landau,0,12.608696,235,44,170,-18.59435,-1.866042,98517,3,9,16731.2648001809
99244,Télérama,0,20.434784,235,44,170,-23.771208,18.910465,99244,9,2,34757.70628603421
100408,Calendrier_luni-solaire,0,13.913044,235,44,170,14.839146,-4.894444,100408,4,9,1047.0
101131,Carlos_Ghosn,19,17.826088,185,97,239,-17.707882,-24.85712,101131,7,5,2620.666666666667
101622,Mouvement_des_non-alignés,2,33.47826,193,77,88,0.8938894,10.573474,101622,19,4,19397.841901472188
101728,Abane_Ramdane,4,20.434784,60,163,0,-5.9443693,-15.046908,101728,9,6,1216.2876171051184
102542,Rugby_à_sept,9,11.304348,255,42,47,15.305959,23.781591,102542,2,0,0.0
102896,Lucerne,16,15.217392,153,96,160,-2.0953183,-17.129728,102896,5,15,600.5119047619039
104396,Lhassa,2,16.52174,193,77,88,-20.157524,19.007126,104396,6,4,10406.48254795855
104614,Famille_de_Gaulle,4,11.304348,60,163,0,-18.441833,-24.49777,104614,2,4,3141.0
104875,Amélie_Mauresmo,13,13.913044,0,134,74,10.448472,0.26159984,104875,4,17,1390.0000000000286
107177,Programme_des_Nations_unies_pour_le_développement,4,11.304348,60,163,0,15.430222,-17.79354,107177,2,4,5682.440479172838
109543,Haut-Karabagh,9,13.913044,255,42,47,-8.2511015,-12.223899,109543,4,4,4424.289870321547
110802,Ayatollah,2,11.304348,193,77,88,-14.786844,16.330717,110802,2,4,2096.0
111577,Brouillard,2,11.304348,193,77,88,4.0515823,11.335192,111577,2,4,4.666666666666667
112020,Jean-Claude_Bouillon,7,10.0,0,157,116,18.836317,9.828649,112020,1,6,0.0
112028,Jean-Paul_Tribout,7,12.608696,0,157,116,-1.6705016,20.85887,112028,3,6,2546.025324963132
112041,Pierre_Maguelon,7,11.304348,0,157,116,-10.461321,-1.5774313,112041,2,6,3333.592917555734
112921,Jean-Pierre_Haigneré,2,10.0,193,77,88,-3.3444982,-19.539993,112921,1,4,0.0
113666,Georges_Malbrunot,17,21.73913,235,94,0,-20.028688,23.34573,113666,10,7,0.06741647332302873
114140,Draveil,7,12.608696,0,157,116,13.1420355,24.943253,114140,3,6,3067.2550285177936
114165,Histoire_de_la_Lettonie,1,10.0,175,95,13,-3.6092103,-24.763596,114165,1,14,0.0
114932,Ossétie_du_Sud-Alanie,2,17.826088,193,77,88,-0.7911476,-1.7490424,114932,7,4,20694.58608117415
115547,Alexandre_Arcady,11,13.913044,0,168,183,-15.224818,14.554373,115547,4,1,3143.0
119274,Taux_de_chômage,7,11.304348,0,157,116,11.313203,9.201354,119274,2,6,3992.1903242024996
119481,Phalange_espagnole,2,11.304348,193,77,88,21.754404,-4.519012,119481,2,4,1049.0
120998,Boris_Jardel,20,19.130436,0,134,135,-3.1077108,5.591009,120998,8,12,0.0
121658,Bruno_Cremer,13,16.52174,0,134,74,3.4936025,19.279043,121658,6,17,10436.0
122293,Deborah_Kerr,2,13.913044,193,77,88,-6.41222,7.9441085,122293,4,1,120946.93819344592
122661,Abyss_(film),11,19.130436,0,168,183,-17.190187,-18.564203,122661,8,8,6960.499999999999
122874,Jean-Baptiste_Carrier,4,12.608696,60,163,0,-12.125718,-24.545208,122874,3,4,2480.691541791546
123859,Amiens_Sporting_Club,2,16.52174,193,77,88,-5.6631374,22.025593,123859,6,4,5233.0
124782,Jeu_décisif,13,10.0,0,134,74,18.517363,-1.3014965,124782,1,17,0.0
125534,Rutherford_B._Hayes,0,10.0,235,44,170,22.159473,22.56973,125534,1,2,0.0
126673,Ingénieur_du_son,14,37.391304,0,164,49,0.73035955,-15.838786,126673,22,2,1292.1380952380948
127586,Île_Jan_Mayen,2,13.913044,193,77,88,23.25424,24.434954,127586,4,4,501.42723611838665
127993,Docteur_Folamour,0,10.0,235,44,170,2.4954655,0.6306244,127993,1,9,0.0
128678,Skopje,2,19.130436,193,77,88,18.989618,2.0545204,128678,8,4,28839.53126099888
129065,Monsieur_Klein,13,10.0,0,134,74,-15.430942,-23.082567,129065,1,17,0.0
129224,Dorothy_Stratten,5,10.0,54,124,233,0.31611532,16.95576,129224,1,1,0.0
130831,Dacca,1,17.826088,175,95,13,15.588231,-9.761294,130831,7,14,14287.931568090817
130887,Marin_Karmitz,11,13.913044,0,168,183,10.592283,9.200318,130887,4,1,3293.5000000000005
131666,Donbass,9,15.217392,255,42,47,4.6331024,-0.3968612,131666,5,4,10742.377349106428
131992,Norodom_Sihanouk,2,33.47826,193,77,88,16.215763,11.364012,131992,19,4,77497.12811681804
132452,"La_Mouche_(film,_1986)",3,11.304348,152,129,0,-24.521765,-19.666973,132452,2,9,18576.0
132469,Lattaquié,17,89.565216,235,94,0,-18.820793,-6.7081647,132469,62,7,139.01369170414867
133321,Van_Halen,14,11.304348,0,164,49,15.095482,7.6853433,133321,2,2,3141.0
135708,Time_(magazine),0,16.52174,235,44,170,24.469734,3.509382,135708,6,2,4551.514285714286
135932,Calendrier_persan,0,12.608696,235,44,170,-2.72376,-6.7664175,135932,3,9,4184.0
137272,Marguerite_(prénom),0,13.913044,235,44,170,22.03844,10.73914,137272,4,10,9342.0
139383,Saint-Jean-de-Luz,13,11.304348,0,134,74,3.6859906,6.8039455,139383,2,17,0.0
139462,Guy_de_Lusignan,7,12.608696,0,157,116,-11.454414,7.5288777,139462,3,6,3141.0
141323,Nanni_Moretti,3,12.608696,152,129,0,-16.645252,-10.520749,141323,3,9,0.0
142682,Black_bloc,19,11.304348,185,97,239,-6.8684964,-5.670526,142682,2,5,4184.0
144382,Affaire_Mohammed_al-Durah,17,10.0,235,94,0,-2.2580822,-11.483883,144382,1,7,0.0
144494,Déportation_des_Acadiens,4,11.304348,60,163,0,-4.1343484,14.764974,144494,2,4,4429.022782769488
144863,Georges_Catroux,4,10.0,60,163,0,-2.4704013,-6.1041045,144863,1,6,0.0
146837,Guy_Forget,13,25.652174,0,134,74,22.597704,-3.8877456,146837,13,17,29636.219030969034
147065,Le_Dernier_Tango_à_Paris,5,25.652174,54,124,233,-22.190754,-10.126268,147065,13,1,74023.9132511374
147219,Yves_Allégret,5,16.52174,54,124,233,-5.508535,3.655838,147219,6,1,6553.514811873265
147755,Michel_Colombier,5,10.0,54,124,233,21.8262,-12.358723,147755,1,1,0.0
148439,Goran_Ivanišević,13,23.043478,0,134,74,23.903605,-9.753488,148439,11,17,2186.5644283167444
149723,Club_de_Paris,2,15.217392,193,77,88,-6.833586,7.3470416,149723,5,4,0.0
152204,Saclay,7,10.0,0,157,116,24.878946,-7.8797765,152204,1,6,0.0
153371,Élie_Chouraqui,13,11.304348,0,134,74,17.257158,16.89659,153371,2,17,11429.0
154687,Région_autonome_du_Tibet,2,12.608696,193,77,88,18.375914,18.975594,154687,3,4,0.0
155322,Championnat_de_France_féminin_de_football,15,23.043478,0,148,245,20.634785,-6.229973,155322,11,3,6948.533555129933
155631,Paris_Saint-Germain_Football_Club_(féminines),15,20.434784,0,148,245,-1.9192053,-15.996771,155631,9,3,3201.097021259261
155739,1900_(film),5,24.347828,54,124,233,-23.585941,-24.163641,155739,12,1,540.3689763440121
155991,Reynald_Pedros,15,17.826088,0,148,245,-2.5221057,4.6387734,155991,7,3,3034.1005045572488
156104,Metroid,3,13.913044,152,129,0,19.265902,23.633966,156104,4,9,0.3333333333333333
156249,Donetsk,9,16.52174,255,42,47,-9.885992,8.874499,156249,6,4,37588.09624974606
157190,Tuol_Sleng,2,11.304348,193,77,88,13.536936,-22.002872,157190,2,4,0.0
158029,Ernest_Borgnine,11,12.608696,0,168,183,-11.349837,1.0276759,158029,3,8,10424.0
158047,Isabelle_Aubret,0,11.304348,235,44,170,16.148567,9.833922,158047,2,2,912.9166666666663
159318,Tampa,0,10.0,235,44,170,10.888968,8.4430275,159318,1,2,0.0
160114,Lucien_Febvre,0,11.304348,235,44,170,20.390543,-22.992334,160114,2,10,1049.0
160166,Guerres_indiennes,4,13.913044,60,163,0,-5.3484645,4.596882,160166,4,4,6384.918237314992
161146,Code_OACI_des_aéroports,7,11.304348,0,157,116,-5.0442834,-15.253811,161146,2,6,7426.260225247998
162680,Robert_Lacoste,4,19.130436,60,163,0,-18.840263,-12.548279,162680,8,6,34475.41318306735
163312,Coexistence_pacifique,2,11.304348,193,77,88,1.0677234,11.194453,163312,2,4,0.0
163885,Gameplay,3,17.826088,152,129,0,-12.645972,18.366074,163885,7,9,6272.333333333334
164025,Pathet_Lao,2,17.826088,193,77,88,14.744311,21.754618,164025,7,4,0.0
164214,Colorado_(fleuve),7,11.304348,0,157,116,-8.264023,-18.056381,164214,2,6,3142.9993916135286
173633,David_Hockney,2,11.304348,193,77,88,22.722471,-3.417362,173633,2,4,1048.9999999999998
174495,Islamophobie,4,12.608696,60,163,0,-3.2618446,6.066553,174495,3,6,2097.0
177669,Série_de_jeux_vidéo,3,15.217392,152,129,0,12.066829,-13.253388,177669,5,9,10400.333333333334
177689,Église_apostolique_arménienne,18,11.304348,41,139,0,-12.113895,23.102726,177689,2,18,710.1465636384374
181452,Anne_Bancroft,3,16.52174,152,129,0,-18.268356,6.3764615,181452,6,9,32239.445995817314
184501,Coupe_Davis_2005,13,21.73913,0,134,74,-21.193445,6.4459796,184501,10,17,248.4574821746911
184951,Ioulia_Tymochenko,9,12.608696,255,42,47,-5.403172,-13.788264,184951,3,4,1161.3732133893623
185102,Northumberland_(comté),11,10.0,0,168,183,21.299358,-24.077078,185102,1,8,0.0
185864,Georges_Besse,19,10.0,185,97,239,21.768265,-22.944632,185864,1,5,0.0
186702,Fred_Zinnemann,5,20.434784,54,124,233,23.517805,6.92553,186702,9,1,137338.26482623894
187496,Coupe_du_monde_de_rugby_à_XV_2007,6,28.26087,0,126,172,24.716848,-11.260994,187496,15,11,4112.765423146632
187530,Partis_politiques_canadiens,4,12.608696,60,163,0,-0.40765086,-6.9196906,187530,3,6,14816.246549891079
188937,Hockey_sur_gazon,9,12.608696,255,42,47,3.232683,15.072691,188937,3,0,3141.0000000000005
190828,Mourenx,19,10.0,185,97,239,-0.2331173,-23.90252,190828,1,5,0.0
190937,Need_for_Speed_(série),3,12.608696,152,129,0,19.49715,14.470478,190937,3,9,11429.0
